"","id","logFC","AveExpr","t","P.Value","adj.P.Val","B","change","gene"
"39",1187,-2.37320160011043,4.7315045020824,-3.66818401352319,0.0003867314159727,0.006175839728693,-0.245094447042592,"DOWN","ASTN1"
"40",1204,2.74667664103577,7.49330767623126,3.0475159388501,0.00292394732773319,0.0283729166601659,-2.09360281388804,"UP","ATF2"
"41",1254,-2.3680748606125,8.63979336055712,-2.98772041918524,0.00350490730365733,0.0322296443652757,-2.25690694861147,"DOWN","ATP13A3"
"42",1388,-2.43750531852275,6.00896012553824,-5.24995738102199,8.07416676882997e-07,4.77660365892373e-05,5.54645980312464,"DOWN","AZGP1"
"43",1394,2.41532807754685,12.2036572578076,3.2877664363439,0.00137724379397085,0.0164447963105785,-1.41065618048893,"UP","B2M"
"44",1396,2.78994613097183,6.99188445600357,2.96146633417949,0.00379221110390729,0.0342153397000717,-2.32775131413449,"UP","B3GALNT2"
"45",1514,-3.39088886606003,5.22806661552489,-5.37350240330882,4.73668559735715e-07,3.1715993851886e-05,6.05252370036005,"DOWN","BCHE"
"46",1564,-2.37616717190191,4.24056674631799,-3.82852735183911,0.00022030280009745,0.00402419781511348,0.275519340677699,"DOWN","BEND6"
"47",1572,-4.02116008792311,9.70084540153197,-5.74310379077223,9.26224473411777e-08,8.57231041525638e-06,7.60416408179955,"DOWN","BEX1"
"48",1573,-2.62211105846977,9.72489369306236,-5.19995916848523,1.00008970317999e-06,5.64386666098107e-05,5.34355808020195,"DOWN","BEX2"
"49",1729,3.06003303323137,7.27238313815606,4.63630723704999,1.03218322114989e-05,0.00036246515003752,3.13781809186125,"UP","BROX"
"50",1789,3.16248436757061,7.99918562200529,3.17772746983646,0.00195377760154715,0.0212124425310834,-1.7287261879122,"UP","BUD23"
"51",1808,-2.09941783510224,5.80500307031921,-2.88150402150271,0.00480629875950863,0.0403818351880157,-2.5402711373781,"DOWN","C10orf95-AS1"
"52",1843,-2.17326314134815,8.27862466148261,-8.1189227213941,1.00006525925482e-12,1.05556178293615e-09,18.5403299894285,"DOWN","C14orf28"
"53",1859,-4.04868187067565,6.89561002555569,-5.97901916208316,3.18299367209952e-08,3.77190199771092e-06,8.62179649473555,"DOWN","C16orf89"
"54",1892,-2.19108331762934,6.34372619034053,-4.34724562174215,3.21602140940017e-05,0.0008800319294264,2.07006246236545,"DOWN","C1GALT1C1L"
"55",1905,-2.07711044496942,8.96326584900508,-3.23411488198154,0.00163492046619178,0.0187578974038444,-1.56683677553696,"DOWN","C1orf174"
"56",1978,-2.09807575848051,7.95043486977182,-6.57891158947675,1.94150856444541e-09,4.59431526659219e-07,11.2921491651859,"DOWN","C2orf68"
"57",1998,-2.98158502387301,7.60254490699223,-4.61369489530713,1.12990564494326e-05,0.000389555548846,3.0526568099746,"DOWN","C3orf38"
"58",2086,2.34389321206468,7.28694459558652,4.66632574729459,9.15022626820247e-06,0.00032944251410267,3.25128856481633,"UP","CA2"
"59",2087,-2.1558566813913,5.6465161385469,-4.61556452380484,1.121497336029e-05,0.00038729785282699,3.05968782490769,"DOWN","CA3"
"60",2257,3.64303692504113,7.86636272932945,3.04062906874942,0.00298599714815854,0.0287872243579877,-2.1125486874432,"UP","CARS1"
"61",2297,-2.02396354817594,7.74680074330022,-4.74863187748782,6.5609508629707e-06,0.00025633253427861,3.56481473280169,"DOWN","CASTOR3P"
"62",2319,2.62110914534717,7.43288971642221,3.30907453619388,0.00128586910403735,0.0156725628600709,-1.34805214680528,"UP","CBL"
"63",2398,2.23091071668551,6.24647659627309,3.80679689757363,0.00023798012896102,0.00421772347922555,0.203981080669214,"UP","CCDC160"
"64",2453,2.01849559409179,5.55480006409858,3.16186109792432,0.00205342848393725,0.0219622982791522,-1.77385890229991,"UP","CCDC65"
"65",2501,4.16092349020046,8.63825929336669,5.16968766871202,1.13784481247289e-06,6.26838105157022e-05,5.22125445617651,"UP","CCL20"
"66",2516,-2.56872742762211,10.0121234708413,-4.11197772617694,7.84566547732243e-05,0.00179931869933659,1.23595550408514,"DOWN","CCN1"
"67",2517,-2.58990916690353,9.46997316251119,-6.85531280749026,5.17250429236561e-10,1.51707365329889e-07,12.5570128507193,"DOWN","CCN2"
"68",2523,2.02301730676562,8.66794232134353,3.48103004923307,0.00073088130951298,0.0102078285642511,-0.831048382213154,"UP","CCNA2"
"69",2537,-3.45469359177779,10.0312654537969,-3.41494514815271,0.00091018879251999,0.0120729091892631,-1.03220211886448,"DOWN","CCNG2"
"70",2544,-2.32898340738022,11.0712746768795,-2.94665010692986,0.00396377991724941,0.0353203256073727,-2.3674995224259,"DOWN","CCNL2"
"71",2571,2.67662741902955,11.0776600951247,4.12323431097158,7.52323697344447e-05,0.00174132351977622,1.27511875655228,"UP","CCT2"
"72",2599,-2.34063436068442,9.35515399926385,-4.71511751235125,7.51565933247486e-06,0.00028301282086701,3.43672672038913,"DOWN","CD200"
"73",2679,2.46327571640138,9.44101239538953,8.16827920845797,7.79495523663687e-13,9.53605606274305e-10,18.7790233476084,"UP","CDC20"
"74",2709,2.27775615055442,7.75403916336183,5.90885386762033,4.3821005839763e-08,4.80278224003802e-06,8.31705404241569,"UP","CDCA2"
"75",2715,2.67421823828662,7.98116944444523,6.35790114494657,5.50924716819449e-09,9.89004853711053e-07,10.2955976163668,"UP","CDCA8"
"76",2818,2.35021145761055,7.51913868414989,3.4105944489566,0.00092333924197286,0.0122219532136889,-1.04533795902447,"UP","CEACAM6"
"77",2826,2.00856220737328,10.2542678222637,4.57061410402173,1.34145689799006e-05,0.00044695197509991,2.89116100659577,"UP","CEBPG"
"78",2843,-2.13386360600057,6.27247907333593,-4.13087558029868,7.31164809414897e-05,0.0017054236929352,1.30174724357712,"DOWN","CELF5"
"79",2859,2.19044184520391,7.31883328272673,5.99316022575296,2.98376786752369e-08,3.61244081821588e-06,8.68342103657489,"UP","CENPE"
"80",2860,2.94892252507426,8.81605284058786,4.64909677355848,9.80590031412221e-06,0.00034965422626931,3.18610484898977,"UP","CENPF"
"81",2898,3.34465630165261,9.81919320746126,7.51620968133242,2.04034127604403e-11,1.18022407589836e-08,15.6516926051067,"UP","CEP55"
"82",2929,-2.6958527592267,6.79758831545335,-4.0411821400662,0.00010198363355356,0.00221195766266821,0.99140714810301,"DOWN","CES4A"
"83",2960,-2.38795121311092,6.29979349992785,-3.11454758565994,0.00237937123912014,0.0246140221974355,-1.90734151749675,"DOWN","CFAP52"
"84",3074,-2.8446858759357,6.83072652526913,-5.01997840027961,2.14128460303376e-06,0.00010541397298717,4.62256603687542,"DOWN","CHRDL1"
"85",3109,2.59308655687373,7.08777978657592,3.71047140664315,0.00033390546710127,0.00550098690420642,-0.109432334894761,"UP","CHST6"
"86",3156,2.44853075767621,7.20764015386494,2.79566276666395,0.00616750112152763,0.0482283302120508,-2.76290770326294,"UP","CKAP2"
"87",3206,-3.29753930423167,5.90415301524758,-6.36907232326051,5.22807874880054e-09,9.54995718114232e-07,10.3456307608689,"DOWN","CLDN8"
"88",3211,-2.33261547313019,8.25914303411105,-6.13378294401582,1.56337145291296e-08,2.22983884489448e-06,9.29990779524208,"DOWN","CLEC11A"
"89",3335,-2.28676437723574,4.64954088722844,-4.09060170173318,8.49478639110697e-05,0.00190825708531188,1.16179574979716,"DOWN","CNKSR2"
"90",3338,-2.82561502318931,6.69322568360767,-5.71112267518445,1.06890081634435e-07,9.58163528262905e-06,7.46778155902637,"DOWN","CNN1"
"91",3373,-3.23226815664311,9.0515621543897,-4.0897345863119,8.52217558331206e-05,0.00191234681408287,1.15879330455294,"DOWN","CNTN3"
"92",3428,-2.29571267489279,7.82399199009921,-5.44436823018995,3.4784168659895e-07,2.39057930090315e-05,6.34574445682547,"DOWN","COL28A1"
"93",3429,-2.3188343578507,6.4300422493175,-2.99632197465505,0.00341523839914252,0.0316788082065674,-2.23358237280451,"DOWN","COL2A1"
"94",3431,2.7458715378655,10.6068347175065,3.16796085310048,0.00201457123361628,0.0216579408202506,-1.75652974640684,"UP","COL4A1"
"95",3687,2.53451440047928,6.19745149277906,5.1968287508907,1.0135438478078e-06,5.68895878349046e-05,5.33089138381544,"UP","CRYBG2"
"96",3822,-2.32261868317467,9.35025331365293,-6.31134522395627,6.85064918305593e-09,1.16932720154063e-06,10.0874866893632,"DOWN","CTSF"
"97",3830,2.19203674906105,9.88770823394082,4.00182761537486,0.00011784296464226,0.00247874938960661,0.856790924366334,"UP","CTSV"
"98",3855,-2.31603405487195,5.82708968715348,-3.85394701777246,0.00020121079896259,0.00375247755417214,0.35958834161158,"DOWN","CUX2"
"99",3868,2.15864757620055,9.18214389573031,3.98439661372113,0.00012559784443033,0.00259469197660445,0.797472100821476,"UP","CXCL10"
"100",3869,2.7548929694162,5.28873607224569,3.76608579386838,0.00027479254022393,0.0047369866371053,0.0707802436651965,"UP","CXCL11"
"101",3870,-2.79596287814954,8.22076239756606,-6.25384818230752,8.95827515964878e-09,1.42820770865891e-06,9.83137712995243,"DOWN","CXCL12"
"102",3871,2.78971317054071,6.76351255227141,3.79250225864632,0.00025033600327659,0.00439174130769317,0.157088496769638,"UP","CXCL13"
"103",3874,2.09872449024281,8.10171773275467,4.41456087585534,2.47788870871932e-05,0.00071467526967272,2.31459626407548,"UP","CXCL17"
"104",3878,2.64515560149031,5.50604218165928,4.57579382533736,1.3141258293818e-05,0.00044044623204831,2.91052560247039,"UP","CXCL6"
"105",3880,2.94272736478955,8.86405930910679,4.82642424377987,4.77641052724458e-06,0.00019972685305088,3.8643340133454,"UP","CXCL9"
"106",3910,-2.29199173154388,7.38409291934553,-2.87792697847288,0.00485700979547266,0.0406529411965176,-2.54966290971347,"DOWN","CYBRD1"
"107",3931,-2.4186821488737,7.78517860256715,-3.18563031648129,0.00190584047049088,0.02088801155658,-1.70617711351374,"DOWN","CYP24A1"
"108",3986,-2.0128399200428,6.30393601765047,-3.48597410497865,0.00071890070604618,0.010121966398043,-0.815877192922239,"DOWN","CYS1"
"109",3991,2.38960456496322,7.12335681301803,2.81782661541585,0.0057858237356763,0.0461821706829457,-2.70597442405444,"UP","CYTH1"
"110",4011,-2.14007545164306,8.04309432931906,-5.21711779257288,9.29384484198873e-07,5.34627140855175e-05,5.41306542272475,"DOWN","DACT2"
"111",4048,2.08802921390036,7.23735212607548,6.98041021894773,2.82517511235198e-10,9.19241352181526e-08,13.1356662069793,"UP","DBNDD1"
"112",4057,-2.34891326229725,6.64125726061394,-3.80740403846831,0.00023746840071098,0.00421772347922555,0.205975693233248,"DOWN","DCAF12L1"
"113",4088,-3.20251546439516,7.90419324852029,-4.01368944772284,0.00011282994025097,0.00239020414627296,0.897265053550222,"DOWN","DCN"
"114",4201,2.46467014561433,10.1989284819644,3.84348609333589,0.00020886858561416,0.00385499134039345,0.324941321721606,"UP","DEGS1"
"115",4224,2.51747204325818,7.15710854871678,5.68008338216507,1.22791883717586e-07,1.05661908534504e-05,7.33578644883117,"UP","DEPDC1"
"116",4226,2.34364881588567,8.12461844894446,5.2158985990677,9.34243001094294e-07,5.35941494622247e-05,5.4081222880935,"UP","DEPDC1B"
"117",4233,2.35885865361722,9.49252558604267,5.26538373056038,7.55663171128482e-07,4.51938157237412e-05,5.60928624945415,"UP","DERL1"
"118",4255,-2.74531647190308,6.76780801144917,-4.52378520489058,1.61483463933711e-05,0.00051183130181972,2.71674565559899,"DOWN","DGKE"
"119",4269,2.95169799693859,8.86319861227298,4.55033898110132,1.45382626066985e-05,0.0004701005908725,2.81550040771334,"UP","DHFR"
"120",4320,-2.06844481743776,4.7754540602733,-4.01391474032601,0.00011273673114711,0.00239020414627296,0.898034622433278,"DOWN","DIO3OS"
"121",4378,3.19761663551194,9.07117700120357,7.63337678910512,1.14024090860436e-11,7.45597732574311e-09,16.2089980757303,"UP","DLGAP5"
"122",4390,-2.248400383612,10.008614875166,-3.61407189561686,0.00046593484989201,0.00719245909129085,-0.416951873414441,"DOWN","DLX6-AS1"
"123",4450,2.14617648241575,9.89925697670148,5.54773954110088,2.20911136406169e-07,1.6663695301809e-05,6.7771862933332,"UP","DNAJB1"
"124",4456,2.57464463348687,7.36068317517565,3.95790780980707,0.00013832337869969,0.00280657859326354,0.707690635699947,"UP","DNAJB4"
"125",4501,2.16584846114716,7.28825940479104,3.04214399322569,0.00297224423157088,0.0287230116069062,-2.10838417153013,"UP","DNASE2"
"126",4552,-2.00112356060472,8.39327815575128,-3.0696061035805,0.00273288232575639,0.027135902168703,-2.03259201701192,"DOWN","DOP1A"
"127",4576,-2.35489716040839,6.42076249130229,-3.57065463592458,0.00054034361724931,0.00810087507962543,-0.55341689383623,"DOWN","DPP10-AS1"
"128",4592,-2.03149627975178,8.5340799676855,-3.31116329700901,0.00127722419390405,0.0155842586547409,-1.34189775433446,"DOWN","DPY19L2"
"129",4689,-2.96347025139286,9.12041128077803,-7.66334808599826,9.82188614891817e-12,7.05279162638179e-09,16.3519167243221,"DOWN","DUSP2"
"130",4750,2.19633705022218,8.77729992619069,6.00391299332174,2.84053900978214e-08,3.56083735031524e-06,8.73032584494989,"UP","E2F8"
"131",4780,-2.93860582316636,6.56765877867888,-4.15716481500829,6.62644428017701e-05,0.00157882237632044,1.39362793023431,"DOWN","ECM2"
"132",4802,-2.82426296945069,6.32880773564754,-3.75341277562039,0.00028731601334124,0.00490817773734043,0.0295362335752918,"DOWN","EDN3"
"133",4836,-2.74135696726759,6.88531101124347,-3.47620271515999,0.00074276039109111,0.0102909130965278,-0.84584506459186,"DOWN","EFEMP1"
"134",4837,-2.08294015001207,9.16686402358859,-5.34720334315151,5.30898366162719e-07,3.4227329959667e-05,5.94424619054803,"DOWN","EFEMP2"
"135",4907,2.62405795506981,10.5239048575478,4.87980274705958,3.83507082156687e-06,0.00016637815580897,4.07161053141262,"UP","EIF2S3"
"136",4914,-2.19886039731433,9.90889118993395,-3.04375948290005,0.00295764296475688,0.028619868540008,-2.10394129946181,"DOWN","EIF3H"
"137",4938,2.80388583687039,10.486606305572,5.08981800247704,1.59630660687032e-06,8.33120019585651e-05,4.90056347070207,"UP","EIF5B"
"138",4954,2.4406593883113,5.44722592542121,3.29563023588719,0.00134283654728826,0.01621056710767,-1.38758999230177,"UP","ELF5"
"139",5076,-2.73316427119327,7.21077989559334,-7.1182518532671,1.44494937504678e-10,5.3731474617811e-08,13.7773734824377,"DOWN","EOLA1-DT"
"140",5085,-3.92719327896588,6.43887072166625,-4.67820429802431,8.72313113004108e-06,0.00031738297010176,3.29632012538933,"DOWN","EPB41"
"141",5119,-2.00545275229267,6.42111064063618,-4.64961943412236,9.78535647544856e-06,0.00034952017709218,3.18807997949915,"DOWN","EPHX2"
"142",5126,-2.66095574516482,7.9589688177691,-5.50850696877579,2.62580723372818e-07,1.89860450816513e-05,6.61292834588521,"DOWN","EPM2AIP1"
"143",5133,-3.01549586999451,7.5070617640967,-4.74324493928531,6.70604325979642e-06,0.0002600496179553,3.54418758109553,"DOWN","EPOR"
"144",5176,2.18780993499688,8.24047781752155,2.79386184853099,0.00619950301872465,0.0483938425657243,-2.76751688677953,"UP","ERI2"
"145",5222,-3.23563409771887,9.09273294304566,-2.86568391061864,0.00503431648713986,0.0417003208147178,-2.58173291242632,"DOWN","ESD"
"146",5224,2.29771605089372,7.47145354510221,6.52101710620378,2.55484049995603e-09,5.72064500764348e-07,11.0297636097935,"UP","ESM1"
"147",5254,-2.09803342422941,8.84855209436546,-3.44788829003325,0.00081618033927133,0.0111158530967863,-0.932308216849663,"DOWN","ETS2"
"148",5279,2.35302801445134,7.48922078678146,3.13225153109646,0.00225215674920334,0.0235672925353821,-1.8575884786296,"UP","EXD2"
"149",5281,2.13581645400719,7.15004865666815,5.46848994175445,3.12995244303041e-07,2.20196384032653e-05,6.44603035868687,"UP","EXO1"
"150",5294,-2.09813290468445,7.6920537423226,-2.9601089630836,0.00380763954439061,0.0343099462883557,-2.33139977806129,"DOWN","EXOC7"
"151",5531,2.63734078794097,9.31165531674173,6.45037357624507,3.56697255546167e-09,6.94192864438635e-07,10.7108650963676,"UP","FAM83D"
"152",5611,-4.07591981718495,6.26971730376741,-3.82067556600487,0.00022654070404196,0.00409859567417015,0.249635538048458,"DOWN","FBXL12"
"153",5635,-2.45062909424638,5.21699545375497,-3.48772334178957,0.00071470639998865,0.0100765376258386,-0.810505482248624,"DOWN","FBXO17"
"154",5653,-2.32140523175026,5.59036017251025,-3.01419648671431,0.00323563792637322,0.0304606348005406,-2.18493316371725,"DOWN","FBXO4"
"155",5703,2.27749562707213,4.32639723000475,3.1374076175331,0.00221631308890037,0.0232707285380923,-1.84305475198183,"UP","FCRL5"
"156",5745,2.04923559331016,6.08747467714766,3.711925196726,0.0003322171793266,0.00548184670546523,-0.104747374177397,"UP","FGD6"
"157",5751,-2.85285259901729,6.9856376732995,-3.57659365539768,0.00052954017951998,0.00797335119184687,-0.53482537021522,"DOWN","FGF13"
"158",5770,-2.29725389140595,6.23272578868356,-5.55965675428306,2.09589944544491e-07,1.61648185377573e-05,6.82720358129556,"DOWN","FGF7P3"
"159",5814,3.2757516169631,7.7001941579121,4.72795146332959,7.13513001121837e-06,0.0002716306167342,3.48570835665317,"UP","FIP1L1"
"160",5868,2.93701173039941,8.55109450026789,4.55293658223826,1.43893685237053e-05,0.00046703439340065,2.82518149486324,"UP","FLOT2"
"161",5869,-2.19563720587712,6.98338096720789,-6.70839860759451,1.04731986645751e-09,2.69251714803841e-07,11.8822670195529,"DOWN","FLRT1"
"162",5870,-3.57086030118231,7.39282773228883,-6.36374460853798,5.36036056650617e-09,9.70644769016735e-07,10.3217645208207,"DOWN","FLRT2"
"163",5886,3.31937665072421,7.57398461829025,3.06278202223051,0.00279063411160176,0.0275152295170431,-2.05147852056961,"UP","FMNL2"
"164",5895,-2.0561577574773,9.74233929939246,-5.34849187264935,5.27943202608004e-07,3.41761580238927e-05,5.9495443981738,"DOWN","FMOD"
"165",5925,-3.94060061443555,9.81822487047723,-7.44035764492138,2.96995101523392e-11,1.58580153695465e-08,15.292150458746,"DOWN","FOS"
"166",5926,-4.8369064847668,8.39743016629442,-7.82867766812917,4.30158181163713e-12,3.89461476719703e-09,17.1427717579744,"DOWN","FOSB"
"167",5930,2.9700939911792,6.01344014205222,3.96601801326979,0.00013430177782983,0.00273917749415125,0.735132993203557,"UP","FOXA1"
"168",5951,-2.23426126579952,7.86079184433688,-2.86794836278107,0.00500108126235938,0.0415738587654178,-2.57581006986257,"DOWN","FOXJ2"
"169",5956,-2.15629510477445,7.55522002814016,-5.64008797276315,1.46741005144857e-07,1.21259313140337e-05,7.16625061412659,"DOWN","FOXL2"
"170",5957,2.89858306481507,8.43928914373498,7.34141043927012,4.83898746888533e-11,2.32701514263365e-08,14.8246931591158,"UP","FOXM1"
"171",6069,-2.69282468280234,3.13039722703126,-3.34209293344737,0.00115541851071911,0.0144855117803821,-1.25040059343509,"DOWN","FUT9"
"172",6074,-2.14891665090656,5.12049043128159,-5.83519894872053,6.1184404372441e-08,6.18497105170734e-06,7.99903001092069,"DOWN","FXYD1"
"173",6088,-2.0870593341921,7.30221089312848,-3.74598407050071,0.00029490725786259,0.00501192902952515,0.0054085400094408,"DOWN","FZD10-AS1"
"174",6103,2.08058128172271,9.5238984030118,4.44382919186995,2.2106486507245e-05,0.00065389982248134,2.42171150764824,"UP","G3BP2"
"175",6137,-3.20492734128697,10.7693886872867,-4.14781819357817,6.86267579067596e-05,0.00162765786634438,1.36091419518279,"DOWN","GABRP"
"176",6145,-2.81649342165985,8.72973859839966,-4.23111801682677,5.01372876360964e-05,0.00125747144046613,1.65429613598276,"DOWN","GADD45B"
"177",6186,-2.49506622952471,6.94631963306222,-4.41651736128293,2.4590926651115e-05,0.00071122424525391,2.32174164083111,"DOWN","GALT"
"178",6213,-3.97561035618158,6.13845042932323,-3.7022520198487,0.000343604856432,0.00562517887605343,-0.135893733085452,"DOWN","GAS1"
"179",6218,2.94949546077065,8.513286189281,5.53682952413555,2.31799672361428e-07,1.71779230507273e-05,6.73144620329868,"UP","GAS2L3"
"180",6219,-3.32299860289292,9.20458949827753,-5.06804139898847,1.74981523387607e-06,8.95286300497183e-05,4.81363659492669,"DOWN","GAS5"
"181",6221,-3.48449517281339,8.75111276761434,-5.15767303919597,1.19750884075387e-06,6.56234844733122e-05,5.1728273966801,"DOWN","GAS6"
"182",6238,-2.34282957792784,7.78518901056063,-2.99943651323352,0.00338329600455399,0.0314770445668338,-2.22512292573325,"DOWN","GATAD1"
"183",6258,2.12997641703443,7.04161539058553,4.4473453362728,2.18048124845913e-05,0.00064773668356509,2.43461185106627,"UP","GBP5"
"184",6293,-2.05813852777457,6.47510004042071,-3.15664475297388,0.0020872102583801,0.0221981953118014,-1.78865658553141,"DOWN","GDAP1"
"185",6306,2.22355412671828,10.1430558357841,3.29263289982489,0.00135585510557352,0.0162921677544507,-1.39638705649966,"UP","GDI2"
"186",6341,-2.27895690313406,7.79172619610957,-2.94972397104558,0.0039276080649708,0.0350798920358585,-2.35926691560999,"DOWN","GGA3"
"187",6360,-2.45556468589976,5.92803139726037,-5.04069169263238,1.96309945053356e-06,9.82682282642089e-05,4.70477689242773,"DOWN","GHR"
"188",6395,2.24754862007155,5.57898876959876,3.56165527738083,0.00055711172645533,0.00828663899407566,-0.581542782126292,"UP","GJA5"
"189",6434,-2.25181321233564,6.52706426119878,-5.99353941643652,2.97859817100804e-08,3.61244081821588e-06,8.68507443618111,"DOWN","GLIS1"
"190",6457,-3.22110821673313,7.76145736543065,-8.7257334832858,4.59022599515121e-14,9.55868661230288e-11,21.4916349410916,"DOWN","GLT8D2"
"191",6513,-2.3360088756589,7.63285604193456,-4.58412745374624,1.2712802680178e-05,0.00042975877112342,2.9417113940172,"DOWN","GNG11"
"192",6522,2.08279526188333,5.57258316223161,3.17607780466993,0.00196392477977902,0.0212561172630553,-1.73342736790335,"UP","GNGT1"
"193",6552,-2.5122213936739,10.9150216595139,-3.07605701998101,0.00267930889485992,0.0267725184388498,-2.01470622215186,"DOWN","GOLGA8A"
"194",6557,-2.6951944500502,7.62522903769387,-2.78125553301518,0.00642779450905742,0.0496853722556094,-2.79970955742815,"DOWN","GOLM1"
"195",6603,-2.04126983120334,6.22922304567791,-3.3558697028326,0.00110474649229832,0.0139849489091916,-1.2094261435817,"DOWN","GPC6"
