"","genes","probe_id","logFC","logCPM","LR","PValue","sig","change"
"429","AFP","204694_at",-0.181291252223542,0.488712108617914,0.100681275393587,0.751013603684086,"FALSE","NOT"
"430","AFTPH","222472_at",0.155212299758532,6.66719183425491,0.0855089080346261,0.769966235192914,"FALSE","NOT"
"431","AFTPH-DT","238559_at",-0.270155803256318,1.46946104404204,0.234493773974062,0.62821159817044,"FALSE","NOT"
"432","AGA","216064_s_at",0.00524414037552424,5.24236108708636,8.5055097073905e-05,0.992641588392359,"FALSE","NOT"
"433","AGA-DT","1558451_at",-1.03677595334818,-0.701006206428868,1.58391120720253,0.208198214007672,"FALSE","NOT"
"434","AGAP1","235968_at",0.186876973193588,4.06703240550768,0.0404244226001822,0.84065302172945,"FALSE","NOT"
"435","AGAP11","1557382_x_at",-0.632906386455584,-0.389633841863407,0.891781595020786,0.344994968834349,"FALSE","NOT"
"436","AGAP2","229917_at",1.39823677123686,0.317712699929464,6.09704414821234,0.013540819155748,"TRUE","NOT"
"437","AGAP2-AS1","1555907_at",-1.11472388625317,2.92379134046073,2.7799236379647,0.0954527195198977,"FALSE","NOT"
"438","AGAP3","239026_x_at",0.120399114087385,4.57693020366542,0.0238084832772643,0.877373214492408,"FALSE","NOT"
"439","AGAP4","1565620_at",-0.535113364751573,3.23684561734006,1.24641859006373,0.264237611175652,"FALSE","NOT"
"440","AGAP9","240230_s_at",-0.157915523317769,2.73883800843954,0.0858691463707198,0.769495875058395,"FALSE","NOT"
"441","AGBL1","1553447_at",-0.23622907798489,-0.815048913516888,0.214850528849069,0.642991884667412,"FALSE","NOT"
"442","AGBL2","220390_at",-0.599966451899582,2.4358818571757,1.30833463997539,0.252696399333795,"FALSE","NOT"
"443","AGBL3","232395_x_at",0.318892235190077,1.42770597563237,0.370798274399176,0.542569461451079,"FALSE","NOT"
"444","AGBL4","1569570_at",0.13451298638717,0.828562239883053,0.0906340717579823,0.763372607077582,"FALSE","NOT"
"445","AGBL5","238889_at",0.719040101872482,3.06756252086049,1.57217407475608,0.209891566075039,"FALSE","NOT"
"446","AGER","217046_s_at",-0.110457507423703,1.86747601739472,0.0426278138882261,0.836427668279116,"FALSE","NOT"
"447","AGFG1","226561_at",-0.773583545522775,4.5106821840691,1.35229289892023,0.244877668798537,"FALSE","NOT"
"448","AGFG2","222362_at",-0.162865321541348,1.87015466627124,0.101470407658841,0.750072172175867,"FALSE","NOT"
"449","AGGF1","222661_at",-0.211978164405395,5.50984058243708,0.145048835369579,0.703312497118656,"FALSE","NOT"
"450","AGK","222132_s_at",-0.0806005561208355,4.8512647748411,0.0176158648006037,0.894411051862411,"FALSE","NOT"
"451","AGL","203566_s_at",-0.148954608653635,6.78813884392828,0.0653942933641858,0.798164672748388,"FALSE","NOT"
"452","AGMAT","222930_s_at",0.0840853555533409,1.74789216303181,0.0240714208769606,0.876703323264875,"FALSE","NOT"
"453","AGO1","222576_s_at",0.0748766033465707,2.01335059208021,0.0227082618407337,0.880218205300401,"FALSE","NOT"
"454","AGO2","243304_at",0.739658542883584,4.90379929635822,2.72066737060041,0.0990565913202762,"FALSE","NOT"
"455","AGO3","241091_at",-0.182336127295329,4.48162925487328,0.107790255581355,0.742674060690536,"FALSE","NOT"
"456","AGO4","227930_at",-0.143403620062982,1.63346390996077,0.0483887570355641,0.825891056154458,"FALSE","NOT"
"457","AGPAT1","32836_at",-0.291204644086602,6.13800344108242,0.260894451698071,0.609506319461013,"FALSE","NOT"
"458","AGPAT2","32837_at",0.443334437192554,4.75221818445831,0.675890385246166,0.411005457404141,"FALSE","NOT"
"459","AGPAT3","225440_at",-0.719662729958551,3.64636287792909,0.859045251579531,0.354006009098064,"FALSE","NOT"
"460","AGPAT4","228667_at",0.211395814758978,3.55430771983639,0.094915768571699,0.75801839401912,"FALSE","NOT"
"461","AGPAT4-IT1","223740_at",0.161228032149069,2.67646178770168,0.0894968427848548,0.764817792879911,"FALSE","NOT"
"462","AGPAT5","232007_at",-0.482370972847948,4.85068243488649,0.481232328264753,0.487864652198702,"FALSE","NOT"
"463","AGPS","225114_at",-0.0927399073515329,4.93551946303971,0.0284665334649361,0.866016664976615,"FALSE","NOT"
"464","AGR2","228969_at",-0.776211908521133,4.42726160765545,1.65657557318575,0.198066318070127,"FALSE","NOT"
"465","AGR3","228241_at",-0.41121719872,6.26753388755388,0.812317327827756,0.367436017771948,"FALSE","NOT"
"466","AGRN","217419_x_at",0.194996996541231,4.971603186531,0.149375076451598,0.699133274280987,"FALSE","NOT"
"467","AGRP","207193_at",-0.0224493644473974,1.1289723530778,0.0026027877506074,0.959311556633888,"FALSE","NOT"
"468","AGT","202834_at",-0.595404387883531,1.86812998480138,1.16621924689864,0.280179447481691,"FALSE","NOT"
"469","AGTPBP1","242008_at",-0.0316253862473252,4.97663049786313,0.00408106737634739,0.949063203645369,"FALSE","NOT"
"470","AGTR1","208016_s_at",0.938752005239105,0.0630847373062259,1.20357917617143,0.27260748806331,"FALSE","NOT"
"471","AGTR2","222321_at",0.231081124927896,0.0369424131841682,0.23956361624739,0.624521471869874,"FALSE","NOT"
"472","AGTRAP","238135_at",0.652469728480042,4.65189194526992,0.686291257675009,0.407428733474228,"FALSE","NOT"
"473","AGXT","210327_s_at",1.5575677410361,0.00107244822776468,7.24105746514177,0.00712550010816852,"TRUE","NOT"
"474","AGXT2","229229_at",0.287256109226963,-0.860127116232514,0.165560937452271,0.68408745833356,"FALSE","NOT"
"475","AHCTF1","226115_at",-0.130425976634971,5.45398613212072,0.0654283143126193,0.798113312608352,"FALSE","NOT"
"476","AHCY","200903_s_at",0.179827240784325,6.98903216039245,0.102492808947289,0.748858428549787,"FALSE","NOT"
"477","AHCYL1","207464_at",-1.22339129058514,7.65905692488169,2.4470729549287,0.117744246229493,"FALSE","NOT"
"478","AHCYL2","215672_s_at",-0.364288619902773,3.67961682147424,0.389321559601953,0.532656234495107,"FALSE","NOT"
"479","AHDC1","243793_at",-1.79007566288627,2.16076558859567,11.2871986832057,0.000780433510129928,"TRUE","DOWN"
"480","AHI1","244699_at",0.137679510539277,1.80881189244711,0.0536529044340739,0.81682465408868,"FALSE","NOT"
"481","AHI1-DT","1561106_at",-1.21018735753728,1.02887442929377,2.84002858158794,0.0919425784421574,"FALSE","NOT"
"482","AHNAK","238855_at",3.89730583177142,6.22474172657676,11.088564424258,0.000868617011638769,"TRUE","UP"
"483","AHNAK2","212992_at",0.141330986777178,5.69287316507278,0.0731540861908968,0.786798600812123,"FALSE","NOT"
"484","AHR","202820_at",0.281108551422275,7.219610548805,0.24132943386995,0.623247572203438,"FALSE","NOT"
"485","AHSA1","201491_at",0.126373320294275,7.02749058521582,0.0536791375971752,0.816780673847966,"FALSE","NOT"
"486","AHSA2P","230148_at",-1.6501166291228,4.73158434233759,8.27729682374829,0.0040143848903508,"TRUE","NOT"
"487","AHSG","210929_s_at",0.356863087415269,0.784929170713976,0.414390614679879,0.519749373103784,"FALSE","NOT"
"488","AHSP","219672_at",0.175809543845146,1.75279719343612,0.0742035288580425,0.785311976493337,"FALSE","NOT"
"489","AICDA","224499_s_at",1.18084617559663,0.0650357869194754,5.21528940997047,0.0223891201650604,"TRUE","NOT"
"490","AIDA","226801_s_at",0.459086305854721,7.90168953653432,0.515681600390621,0.472689624322463,"FALSE","NOT"
"491","AIF1","215051_x_at",-1.06619113160598,4.86622606616877,1.60126141099751,0.205724541985751,"FALSE","NOT"
"492","AIF1L","223075_s_at",0.234493883600998,5.20031638462748,0.161603978113362,0.687684046308893,"FALSE","NOT"
"493","AIFM1","205512_s_at",-0.0881045251534509,4.99263941390025,0.0216846318242006,0.882929150590481,"FALSE","NOT"
"494","AIFM2","228445_at",0.324692721002855,4.26061783240479,0.367012351232565,0.544637313591582,"FALSE","NOT"
"495","AIFM3","244084_at",1.254819066998,1.74369732962642,3.33182536307682,0.0679514210386363,"FALSE","NOT"
"496","AIG1","232810_at",0.206048406470492,2.10064744053765,0.120516039610989,0.72847547557715,"FALSE","NOT"
"497","AIM2","206513_at",0.558115015739988,3.74666789035333,1.18799499814342,0.275734362281985,"FALSE","NOT"
"498","AIMP1","227605_at",-0.235840192194433,4.88247683354035,0.144016121230429,0.704320643045282,"FALSE","NOT"
"499","AIMP2","209972_s_at",0.103736430010415,5.44927320785806,0.0258169862919715,0.872348079986112,"FALSE","NOT"
"500","AIP","201782_s_at",0.225924848450451,4.62754702725815,0.13875075622289,0.709526101448001,"FALSE","NOT"
"501","AIPL1","235731_at",0.0740135688391914,1.50367008089362,0.0247663395694957,0.874950694770459,"FALSE","NOT"
"502","AIRE","208090_s_at",-0.536097748824376,0.297021855661334,0.51009292674078,0.475098631577193,"FALSE","NOT"
"503","AJAP1","215790_at",0.594506902329623,0.938238202073636,0.965333498569276,0.325846754832846,"FALSE","NOT"
"504","AJM1","236744_at",0.0496591124424013,0.191217568183242,0.00732864220363183,0.931778444814491,"FALSE","NOT"
"505","AJUBA","243446_at",0.000968538853863875,4.87101871029404,2.7400880355799e-06,0.998679245432257,"FALSE","NOT"
"506","AK1","202588_at",0.350769801888729,3.53991288305156,0.568498123828487,0.450856339890806,"FALSE","NOT"
"507","AK2","212175_s_at",-0.818874512613888,4.60481774904113,1.38965199978567,0.238463877314373,"FALSE","NOT"
"508","AK3","224655_at",0.0561649719216046,7.47388361612351,0.00719196754644713,0.932416045694688,"FALSE","NOT"
"509","AK4","230630_at",0.821612380140299,5.99711507853089,3.03014810885747,0.0817305556112684,"FALSE","NOT"
"510","AK5","222862_s_at",0.455707206280564,1.72504047149299,0.774826986967099,0.378727915115849,"FALSE","NOT"
"511","AK6","203893_at",-0.0693970159389382,6.72266350109528,0.0116897061029704,0.913901340914314,"FALSE","NOT"
"512","AK7","241326_at",0.542540487998071,-1.21837562850005,0.711630558868983,0.398903036763208,"FALSE","NOT"
"513","AK8","230976_at",0.131805973095958,2.02354368288246,0.0379070490652964,0.845629904765729,"FALSE","NOT"
"514","AK9","239828_at",-1.117922289489,2.22007733068738,2.94190062999914,0.0863091210699174,"FALSE","NOT"
"515","AKAIN1","243506_at",-0.774603213899673,-1.24285113207197,1.76961479375978,0.183429758526291,"FALSE","NOT"
"516","AKAP1","210626_at",-0.518780180573834,5.18108680013527,0.241021115885388,0.623469581936054,"FALSE","NOT"
"517","AKAP10","236007_at",-0.385150472610892,4.59969003941863,0.477771865843579,0.489433306979189,"FALSE","NOT"
"518","AKAP11","215336_at",-0.8918823372954,6.82586473380748,1.24998692463532,0.263554974621251,"FALSE","NOT"
"519","AKAP12","231067_s_at",-0.752904070390574,6.23520764627742,0.690412380469766,0.406024150250381,"FALSE","NOT"
"520","AKAP13","232188_at",-1.3442850596129,4.50790911428373,4.52706277164404,0.0333628328772354,"TRUE","NOT"
"521","AKAP14","242698_at",-0.961408232676287,0.594613726492541,1.96649979575614,0.160819879536784,"FALSE","NOT"
"522","AKAP17A","228447_at",-3.06402667657094,4.70209311328544,7.90163442831129,0.00493901496417138,"TRUE","DOWN"
"523","AKAP3","207344_at",-0.168241140783086,-0.596126284406461,0.0713990236298798,0.789310589584681,"FALSE","NOT"
"524","AKAP4","207019_s_at",-1.52879699565305,0.915167708914781,6.83158624998904,0.00895596936295626,"TRUE","NOT"
"525","AKAP5","230846_at",0.396168314602587,0.987514041174515,0.177850303551256,0.673227201644381,"FALSE","NOT"
"526","AKAP6","217669_s_at",0.386265959269811,0.59226905982164,0.323935640599473,0.569252013342895,"FALSE","NOT"
"527","AKAP7","211172_x_at",-0.973333950561188,4.82059217919474,1.53753074099348,0.214985723938182,"FALSE","NOT"
"528","AKAP8","203848_at",-0.0709811682088156,5.11499126885387,0.0168245061188064,0.896796413380006,"FALSE","NOT"
"529","AKAP8L","240554_at",0.144200290208079,1.95361648829601,0.06108821224282,0.80478417086936,"FALSE","NOT"
"530","AKAP9","215483_at",-0.984791492050652,5.52347306144133,1.89066664625636,0.169126749737011,"FALSE","NOT"
"531","AKIP1","242515_x_at",0.163851554642474,5.18792354466941,0.0755956262329391,0.783357273891857,"FALSE","NOT"
"532","AKIRIN1","222459_at",0.683205527708757,4.50070677151749,0.974233923740137,0.323626515665081,"FALSE","NOT"
"533","AKIRIN2","223145_s_at",0.498360708035016,5.2757546897065,1.35968954216402,0.243591293881177,"FALSE","NOT"
"534","AKNA","225701_at",-0.14607312480824,4.17496663389173,0.120360552994946,0.728643769315153,"FALSE","NOT"
"535","AKNAD1","1563834_a_at",0.692637592162318,1.21942267434931,1.30803466218734,0.252750798964782,"FALSE","NOT"
"536","AKR1A1","201900_s_at",0.0238102419527254,7.58681294610745,0.00153680886370466,0.968729216462389,"FALSE","NOT"
"537","AKR1B1","201272_at",0.720016296772383,7.50702493444716,1.19779447020066,0.273762938631356,"FALSE","NOT"
"538","AKR1B10","206561_s_at",1.0916248486588,5.98231890408458,1.64484269748746,0.199662323581331,"FALSE","NOT"
"539","AKR1C1","217626_at",-2.05668200618325,3.4282307107589,10.9124442470976,0.000955204076620112,"TRUE","DOWN"
"540","AKR1C2","244266_at",0.679084739898194,2.31716636505009,1.98237862381377,0.159140047825869,"FALSE","NOT"
"541","AKR1C3","209160_at",-1.13784870303416,5.64454538914007,3.21691431106373,0.0728808948576339,"FALSE","NOT"
"542","AKR1C4","210558_at",0.265644964208985,0.0140082280606185,0.160208091686117,0.688965004107447,"FALSE","NOT"
"543","AKR1C6P","224070_at",0.362343600360583,0.216889443063376,0.603785922112361,0.437137160291482,"FALSE","NOT"
"544","AKR1D1","207102_at",-0.167099560997329,-0.0765194391614712,0.122290774085913,0.726563119549983,"FALSE","NOT"
"545","AKR1E2","223856_at",0.616038767372966,0.820909963833527,1.08561916650728,0.29744390231328,"FALSE","NOT"
"546","AKR7A2","214259_s_at",0.0896898904460715,6.83436542428544,0.0238167754384833,0.877352030720978,"FALSE","NOT"
"547","AKR7A3","216381_x_at",-0.322511279118348,4.39671107506274,0.380099199944446,0.537550151005125,"FALSE","NOT"
"548","AKT1","207163_s_at",-0.202419446998947,5.11461124944242,0.144299131848662,0.704043954862486,"FALSE","NOT"
"549","AKT1S1","224982_at",1.0000332671139,3.42203365552102,4.15085078219164,0.0416136102803636,"TRUE","NOT"
"550","AKT2","236664_at",-2.39806969987551,4.23268826960877,8.28716159577301,0.00399263481127486,"TRUE","DOWN"
"551","AKT3","242879_x_at",0.795358443719479,3.80467323402257,1.00678500046102,0.315674287274817,"FALSE","NOT"
"552","AKTIP","223894_s_at",0.0623960118129664,4.73879511578143,0.0138668454228221,0.906259749353139,"FALSE","NOT"
"553","ALAD","218489_s_at",1.17415193163945,4.31073662595814,3.02362304383354,0.0820599509423811,"FALSE","NOT"
"554","ALAS1","205633_s_at",0.320385185193556,5.69344312896501,0.338592435320287,0.560642823856108,"FALSE","NOT"
"555","ALAS2","244205_at",-1.03918425694023,0.118334354153469,2.77111034821556,0.095979562324562,"FALSE","NOT"
"556","ALB","214842_s_at",0.807913047417214,-0.180773807418532,2.30663067230078,0.128823022629459,"FALSE","NOT"
"557","ALCAM","201952_at",-0.0380139137705659,1.06982152027385,0.00719367781692881,0.932408029591704,"FALSE","NOT"
"558","ALDH16A1","227592_at",-0.0841423954357639,4.14991827350041,0.0240463853598119,0.876766944839194,"FALSE","NOT"
"559","ALDH18A1","222416_at",-0.511071471582922,6.92195277081189,0.735460683565179,0.391118874518518,"FALSE","NOT"
"560","ALDH1A1","212224_at",-1.27815592739316,8.2263197368187,2.75255434594669,0.0970991931608306,"FALSE","NOT"
"561","ALDH1A2","207016_s_at",-4.0880193028195,7.09618472133931,18.1416536029862,2.05066247509879e-05,"TRUE","DOWN"
"562","ALDH1A2-AS1","1557328_at",0.164382652547577,-0.26377453438688,0.0513566941607975,0.820719119422183,"FALSE","NOT"
"563","ALDH1A3","203180_at",-0.892007602148359,5.16481059156,1.58417997599669,0.208159627636156,"FALSE","NOT"
"564","ALDH1B1","209646_x_at",-0.20527481206997,2.01300431949005,0.112227639943298,0.737622113951608,"FALSE","NOT"
"565","ALDH1L1","215798_at",0.138368222891097,2.68480368026848,0.0770607856709793,0.781320779439984,"FALSE","NOT"
"566","ALDH1L1-AS2","1559766_at",0.607834912567643,1.43783202825732,0.931879929892175,0.334374902469647,"FALSE","NOT"
"567","ALDH1L2","231202_at",0.226216648600836,1.52714480809211,0.171569150117609,0.678721003055643,"FALSE","NOT"
"568","ALDH2","201425_at",0.211563911742317,7.46537097254228,0.142827868881682,0.705485756463885,"FALSE","NOT"
"569","ALDH3A1","205623_at",0.252467204326914,1.17837232194278,0.248461558645165,0.618160430452932,"FALSE","NOT"
"570","ALDH3A2","210544_s_at",-0.969320692077818,5.59290790809139,3.6191851664411,0.0571168414064689,"FALSE","NOT"
"571","ALDH3B1","211004_s_at",0.453874641216103,4.0037480411083,1.06481833547109,0.302118801285748,"FALSE","NOT"
"572","ALDH3B2","204942_s_at",-0.696645347566449,3.32725503382129,1.11814954801164,0.290317253267878,"FALSE","NOT"
"573","ALDH4A1","211552_s_at",0.322780076296491,1.8685489052576,0.336615953341017,0.561789101378226,"FALSE","NOT"
"574","ALDH5A1","203609_s_at",0.66824475784105,3.46699027100258,0.723425888796413,0.395022449607189,"FALSE","NOT"
"575","ALDH6A1","221590_s_at",0.770222633441649,2.84786704990137,0.925474933212252,0.336041527952114,"FALSE","NOT"
"576","ALDH7A1","213591_at",0.424755440968822,6.03206747055337,0.286236302712382,0.592642552953163,"FALSE","NOT"
"577","ALDH8A1","220148_at",0.367170446233224,2.42572330162447,0.358074367510758,0.549577632246031,"FALSE","NOT"
"578","ALDH9A1","201612_at",-0.114486536448148,7.63138494861717,0.0355308094051452,0.85048771074068,"FALSE","NOT"
"579","ALDOA","238996_x_at",0.879929399983224,7.33894855841276,2.82469439067873,0.092824559630291,"FALSE","NOT"
"580","ALDOAP2","211617_at",-0.0857714243961252,-0.0714498892290572,0.00978134982024059,0.921217107654781,"FALSE","NOT"
"581","ALDOB","243901_at",0.940199558681864,1.55979364583866,1.83377295407655,0.175682552253138,"FALSE","NOT"
"582","ALDOC","202022_at",1.03346194387769,5.57633671961527,3.78644797073092,0.0516691868925672,"FALSE","NOT"
"583","ALG1","236626_at",-0.00241911349483444,3.15072130955662,1.8709989305421e-05,0.996548757492277,"FALSE","NOT"
"584","ALG10","1552306_at",0.162072696621551,1.90008807004316,0.083550769311588,0.772541967891783,"FALSE","NOT"
"585","ALG10B","242900_at",-0.150581695346258,3.88500942877257,0.0932017357653221,0.7601456012166,"FALSE","NOT"
"586","ALG12","218444_at",-0.866814569384658,1.60768796399312,1.61891703937367,0.203242857110328,"FALSE","NOT"
"587","ALG13","232435_at",-0.106241383014025,4.81153206041556,0.0399665034818497,0.84154608823076,"FALSE","NOT"
"588","ALG14","228871_at",-0.607385590898509,4.77045004508992,1.27082004122857,0.259612897093431,"FALSE","NOT"
"589","ALG14-AS1","1560533_at",0.117458224735109,0.12362447714054,0.063457470022481,0.801112437347735,"FALSE","NOT"
"590","ALG2","228166_at",0.910840186821251,6.09694770963694,1.1624305151979,0.280962042741755,"FALSE","NOT"
"591","ALG3","207396_s_at",0.457473946986513,4.3425391247347,0.843382227630741,0.35843124027278,"FALSE","NOT"
"592","ALG5","222556_at",0.914801218525058,1.70966403368491,1.50410464697177,0.220040873510532,"FALSE","NOT"
"593","ALG6","219649_at",0.0594922830240826,5.81396066625107,0.0118283207912991,0.913394370823402,"FALSE","NOT"
"594","ALG8","203545_at",-0.0191694628218035,5.77864387595938,0.00121133803488505,0.972235806281557,"FALSE","NOT"
"595","ALG9","228817_at",0.0641949342990639,4.83158892205722,0.012270672680657,0.911796302201765,"FALSE","NOT"
"596","ALK","208212_s_at",0.034966224959628,1.69998778183631,0.00405158159072561,0.949247297579232,"FALSE","NOT"
"597","ALKAL2","238018_at",-1.96646152826808,6.2194781246793,4.44339010954892,0.0350366092654253,"TRUE","DOWN"
"598","ALKBH1","236721_at",-1.03268347143938,3.85373622455574,2.43530655678945,0.118630701181677,"FALSE","NOT"
"599","ALKBH2","225625_at",0.140319570233235,4.80316407468188,0.0607420636961109,0.805326899665154,"FALSE","NOT"
"600","ALKBH3","226127_at",-0.0135327919680687,4.96485323892881,0.000471436267261538,0.982677226233494,"FALSE","NOT"
"601","ALKBH3-AS1","1557565_a_at",-0.99455620442271,-0.470818206570529,2.84571926933767,0.0916175853748929,"FALSE","NOT"
"602","ALKBH4","222228_s_at",-0.145158247831739,3.57090605650002,0.0598479698628154,0.806736391831518,"FALSE","NOT"
"603","ALKBH5","234302_s_at",0.800421897621624,5.09224105011545,1.21289684948334,0.270759166216028,"FALSE","NOT"
"604","ALKBH6","225969_at",0.259239071679114,5.16397080254967,0.280157859092967,0.59659776897001,"FALSE","NOT"
"605","ALKBH7","227879_at",-1.1405822230769,3.54873179569817,5.82523388126355,0.015797867843359,"TRUE","NOT"
"606","ALKBH8","235713_at",-0.658633110021487,3.75732403767122,0.997761742158227,0.317852707525999,"FALSE","NOT"
"607","ALLC","220365_at",0.0523609918783139,0.516864091371409,0.0112622795561181,0.915484058463128,"FALSE","NOT"
"608","ALMS1","214707_x_at",-0.166441927584976,5.21120994655401,0.0771617022433935,0.781181281037773,"FALSE","NOT"
"609","ALMS1-IT1","1556911_at",1.24726539203668,3.84914754435125,5.34622522917576,0.0207671837596229,"TRUE","NOT"
"610","ALMS1P1","1552576_at",0.33616873812855,-0.361078689841271,0.435611867653253,0.509248059853079,"FALSE","NOT"
"611","ALOX12","207206_s_at",-0.766140253109801,-0.160377101548657,1.17239559351855,0.278909556789098,"FALSE","NOT"
"612","ALOX12-AS1","236433_at",0.037893705424413,3.01635131284258,0.00699992976504049,0.93332232202155,"FALSE","NOT"
"613","ALOX12B","207381_at",0.0678851350318634,-1.07461061572144,0.0139326455159248,0.906038635900654,"FALSE","NOT"
"614","ALOX12P2","214340_at",-0.507712563218224,-0.0501914491785887,0.839982975017425,0.359401640018862,"FALSE","NOT"
"615","ALOX15","207328_at",-0.416410388064432,0.932303717490823,0.855057060719966,0.355125645131306,"FALSE","NOT"
"616","ALOX15B","206714_at",0.896499386258043,2.19776667629999,3.25600052920994,0.0711624953840265,"FALSE","NOT"
"617","ALOX5","214366_s_at",0.522850085247693,4.47079497233394,0.653433225830852,0.418887879570702,"FALSE","NOT"
"618","ALOX5AP","204174_at",1.15736517865646,7.49560610936295,5.17826835633105,0.02287110658304,"TRUE","NOT"
"619","ALOXE3","222383_s_at",0.0559085580982159,1.16527325224876,0.0163666954724029,0.898202481039333,"FALSE","NOT"
"620","ALPG","216377_x_at",-0.419852292485535,2.30937977552709,0.601399774886858,0.438044446407385,"FALSE","NOT"
"621","ALPI","211618_s_at",0.293910954437696,-1.24535870556252,0.226121470808478,0.634414732695805,"FALSE","NOT"
"622","ALPK1","243352_at",0.0313961239673985,3.88163567449022,0.0052074348910196,0.942472541217402,"FALSE","NOT"
"623","ALPK2","228367_at",1.62092391193151,3.11125900100967,3.35221890665306,0.067114487971648,"FALSE","NOT"
"624","ALPK3","228342_s_at",-0.22602106632076,2.38247024713737,0.180178878283467,0.671219560434643,"FALSE","NOT"
"625","ALPL","215783_s_at",-1.03375335991738,2.16866020145957,3.83958218375298,0.0500559934051885,"FALSE","NOT"
"626","ALPP","204664_at",-1.66415944888238,1.00756304667587,9.61978904749588,0.00192491842635091,"TRUE","NOT"
"627","ALS2","232184_at",-0.0113820792513376,5.10208897308747,0.000352428985991082,0.985022119454591,"FALSE","NOT"
"628","ALS2CL","243276_at",-0.0622499994545981,3.60075399917217,0.0192177239495663,0.889744111678747,"FALSE","NOT"
"629","ALX1","206837_at",-0.139689241031351,0.00364748943579851,0.0395633155652266,0.842336829065977,"FALSE","NOT"
"630","ALX3","207690_at",0.391572705466216,0.701231334487815,0.202296182572052,0.652873782627031,"FALSE","NOT"
"631","ALX4","208330_at",-0.628740939742526,1.24271136665728,1.24141172059118,0.2651991542133,"FALSE","NOT"
"632","ALYREF","226320_at",0.644545816991458,6.67934064104196,1.12305260841735,0.289262096662666,"FALSE","NOT"
"633","AMACR","236365_at",0.606855977279754,1.34432854826907,0.814884581212274,0.366680052035462,"FALSE","NOT"
"634","AMBN","221114_at",-0.6634139178305,0.592920900689891,0.88024744472412,0.348133915267856,"FALSE","NOT"
"635","AMBP","214425_at",-0.101424687651805,1.02815548581193,0.0403323443276058,0.840832175017327,"FALSE","NOT"
"636","AMBRA1","52731_at",-0.0205147496069212,4.82342306506282,0.00167425454654335,0.967361542035233,"FALSE","NOT"
"637","AMD1","201197_at",0.0698234796610686,6.32382378846461,0.0126223088440796,0.910546652353372,"FALSE","NOT"
"638","AMDHD1","229596_at",0.71132304042569,1.68842164477288,1.59168821705999,0.207085100448665,"FALSE","NOT"
"639","AMDHD2","227841_at",0.739290092500965,3.06674970702587,2.14913292853535,0.142650430596593,"FALSE","NOT"
"640","AMELX","208410_x_at",0.121633211125558,0.649266424624052,0.0640956957849932,0.800135860816506,"FALSE","NOT"
"641","AMELY","208220_x_at",-0.814748591307808,0.796096356355477,2.23131651783814,0.135238571658046,"FALSE","NOT"
"642","AMER1","1552882_a_at",-0.433469659730899,2.13704492187632,0.413612916950292,0.520141404205264,"FALSE","NOT"
"643","AMER2","235465_at",-1.39645163567083,0.956427462146472,4.13880000975928,0.0419108696282319,"TRUE","NOT"
"644","AMER3","244709_at",0.0594833098626627,-1.35063820242778,0.0100498427751933,0.920146721666376,"FALSE","NOT"
"645","AMFR","202204_s_at",0.0758484896971647,5.04014810933889,0.0188247193059965,0.890870178096865,"FALSE","NOT"
"646","AMH","206516_at",-0.262229706607298,1.67269496571594,0.248303786965033,0.618271973592062,"FALSE","NOT"
"647","AMHR2","206892_at",-0.0665672695604735,-0.051949256595783,0.0148331240839962,0.903064293429121,"FALSE","NOT"
"648","AMIGO1","226718_at",-0.249570400986142,3.27024587829464,0.148701985323136,0.699778886367762,"FALSE","NOT"
"649","AMIGO2","222108_at",0.518019272930272,7.24468703078748,0.605296486414773,0.436564282476426,"FALSE","NOT"
"650","AMMECR1","236760_at",-0.344547433980338,4.1694676104159,0.104536853499738,0.746451701437794,"FALSE","NOT"
"651","AMMECR1L","223297_at",-0.0985912639857568,6.55764347623016,0.0282898081923513,0.866429289296592,"FALSE","NOT"
"652","AMN","223587_s_at",-0.416362289519632,0.609599482699599,0.466824094076469,0.49445187349033,"FALSE","NOT"
"653","AMN1","226258_at",-0.628798780881,4.33626834435014,1.22730188054876,0.267932400450509,"FALSE","NOT"
"654","AMOT","209521_s_at",0.0203411251305115,0.85876249435739,0.00121843741541428,0.972154598227622,"FALSE","NOT"
"655","AMOTL1","235277_at",-0.251475876125673,1.37592153846329,0.177530207793409,0.673504388913159,"FALSE","NOT"
"656","AMOTL2","203002_at",0.709277256136341,7.37000306048915,2.08564125214889,0.14868977270667,"FALSE","NOT"
"657","AMPD1","206121_at",0.412063765539753,1.04429886886077,0.570697560170432,0.449981857645879,"FALSE","NOT"
"658","AMPD2","212360_at",-0.00462008371281624,5.11072233068225,7.09139473720199e-05,0.993281060060592,"FALSE","NOT"
"659","AMPD3","209491_s_at",0.995819609381873,5.93020146844633,4.23266671258858,0.0396530921911626,"FALSE","NOT"
"660","AMPH","205257_s_at",-0.884785413100512,3.41278367990781,1.86924271379007,0.171561837636761,"FALSE","NOT"
"661","AMT","204294_at",0.0293471919793254,4.72129675243978,0.00304520127947949,0.95599239954422,"FALSE","NOT"
"662","AMZ1","1562261_at",-1.23684881094446,1.77542236853816,4.24995504775791,0.0392513694238325,"TRUE","NOT"
"663","AMZ2","218167_at",0.0396702652996929,7.17594649146554,0.00440437577685771,0.947086859510417,"FALSE","NOT"
"664","AMZ2P1","223443_s_at",-0.0577317653234887,4.85175933678696,0.00782774401164943,0.929499520079516,"FALSE","NOT"
